name,CountryCode,Predictive
nadonga,Filipino,1
nadres,Filipino,2
nadura,Filipino,2
nadurata,Filipino,2
nadvi,Indian,1
nae,Korean,2
naeem,Indian,2
naelgas,Filipino,2
naemura,Japanese,2
nafarrete,Filipino,2
nafrada,Filipino,1
nag,Indian,1
naga,Japanese,1
nagabhushana,Indian,1
nagae,Japanese,2
nagafuchi,Japanese,1
nagahama,Japanese,2
nagahara,Japanese,2
nagahashi,Japanese,2
nagahiro,Japanese,2
nagahisa,Japanese,2
nagai,Japanese,2
nagaishi,Japanese,2
nagaki,Japanese,2
nagakubo,Japanese,2
nagakura,Japanese,2
nagales,Filipino,2
nagamatsu,Japanese,2
nagami,Japanese,2
nagamine,Japanese,2
nagamori,Japanese,2
nagamoto,Japanese,2
nagamura,Japanese,2
nagano,Japanese,2
naganuma,Japanese,2
nagao,Japanese,2
nagaoka,Japanese,2
nagara,Japanese,1
nagaraj,Indian,2
nagaraja,Indian,2
nagarajan,Indian,1
nagaratnam,Indian,1
nagarkar,Indian,1
nagarsheth,Indian,1
nagasaka,Japanese,2
nagasaki,Japanese,2
nagasawa,Japanese,2
nagase,Japanese,2
nagashima,Japanese,2
nagata,Japanese,2
nagataki,Japanese,1
nagatani,Japanese,2
nagato,Japanese,2
nagatomi,Japanese,2
nagatomo,Japanese,1
nagatoshi,Japanese,2
nagatsu,Japanese,1
nagatsuka,Japanese,1
nagaya,Japanese,2
nagayama,Japanese,2
nagayo,Japanese,1
nagayoshi,Japanese,1
nagindas,Indian,1
nagji,Indian,1
nago,Japanese,1
nagoshi,Japanese,2
nagpaul,Indian,1
nagrampa,Filipino,2
nagtalon,Filipino,2
nagui,Filipino,1
naguiat,Filipino,2
naguit,Filipino,2
nagumo,Japanese,2
nagun,Filipino,2
nagura,Japanese,2
naidas,Filipino,2
naido,Indian,1
naidu,Indian,2
naik,Indian,2
naiki,Japanese,1
naithani,Indian,1
naito,Japanese,2
najima,Japanese,2
najmi,Indian,1
naka,Japanese,2
nakabayashi,Japanese,2
nakachi,Japanese,2
nakada,Japanese,2
nakadate,Japanese,1
nakade,Japanese,2
nakae,Japanese,2
nakagaki,Japanese,2
nakagami,Japanese,2
nakagawa,Japanese,2
nakagima,Japanese,1
nakagome,Japanese,2
nakagoshi,Japanese,2
nakahama,Japanese,2
nakahara,Japanese,2
nakahira,Japanese,2
nakahodo,Japanese,2
nakai,Japanese,2
nakaishi,Japanese,2
nakaji,Japanese,2
nakajima,Japanese,2
nakajo,Japanese,2
nakakura,Japanese,2
nakama,Japanese,2
nakamae,Japanese,2
nakamara,Japanese,2
nakamaru,Japanese,2
nakamatsu,Japanese,2
nakamichi,Japanese,2
nakamine,Japanese,2
nakamizo,Japanese,1
nakamori,Japanese,2
nakamoto,Japanese,2
nakamura,Japanese,2
nakamuta,Japanese,2
nakandakari,Japanese,2
nakane,Japanese,1
nakanishi,Japanese,2
nakano,Japanese,2
nakao,Japanese,2
nakaoka,Japanese,2
nakasato,Japanese,2
nakase,Japanese,2
nakashima,Japanese,2
nakasone,Japanese,2
nakasuji,Japanese,2
nakata,Japanese,2
nakatani,Japanese,2
nakato,Japanese,2
nakatsu,Japanese,2
nakatsuji,Japanese,2
nakatsuka,Japanese,2
nakatsukasa,Japanese,2
nakauchi,Japanese,2
nakawatase,Japanese,2
nakaya,Japanese,2
nakayama,Japanese,2
nakayasu,Japanese,1
nakayoshi,Japanese,2
nakaza,Japanese,2
nakazaki,Japanese,2
nakazato,Japanese,2
nakazawa,Japanese,2
nakazima,Japanese,1
nakazono,Japanese,2
nakhuda,Indian,1
nako,Japanese,1
nakpil,Filipino,2
nakrani,Indian,1
nalagan,Filipino,2
nalam,Filipino,1
nalapo,Filipino,2
naldo,Filipino,2
naldoza,Filipino,2
nalupa,Filipino,2
naluz,Filipino,1
nalwa,Indian,1
nam,Korean,1
namba,Japanese,2
nambiar,Indian,2
namboodiri,Indian,2
nambu,Japanese,2
namekawa,Japanese,2
namgoong,Korean,2
namgung,Korean,2
namikawa,Japanese,1
namiki,Japanese,2
namin,Filipino,1
namkoong,Korean,2
namkung,Korean,2
namnama,Filipino,2
namoc,Filipino,1
namoca,Filipino,2
nanagas,Filipino,1
nanavati,Indian,2
nanba,Japanese,2
nanbu,Japanese,2
nanca,Filipino,2
nand,Indian,1
nandi,Indian,1
nandlal,Indian,1
naniong,Filipino,1
nanjappa,Indian,1
nanjo,Japanese,2
nanjundiah,Indian,1
nanola,Filipino,2
nanquil,Filipino,2
nanri,Japanese,2
naoi,Japanese,1
napalan,Filipino,2
napenas,Filipino,2
napiza,Filipino,2
napuli,Filipino,2
naqi,Indian,2
naqvi,Indian,1
narag,Filipino,2
narahara,Japanese,2
narain,Indian,2
naraja,Filipino,2
narandas,Indian,1
naranja,Filipino,2
naranji,Indian,1
narasimhacha,Indian,2
narasimham,Indian,2
narasimhan,Indian,2
narasingarao,Indian,1
naraval,Filipino,2
narayan,Indian,2
narayana,Indian,2
narayanan,Indian,2
narayanarao,Indian,1
narayanasamy,Indian,1
narayanaswam,Indian,2
narayanswami,Indian,2
narazaki,Japanese,2
narcelles,Filipino,2
narcida,Filipino,1
narido,Filipino,1
narielwala,Indian,1
narikawa,Japanese,2
narimatsu,Japanese,2
narisawa,Japanese,2
narisma,Filipino,2
narita,Japanese,2
narito,Filipino,2
narrido,Filipino,2
narsai,Indian,2
nartates,Filipino,2
narte,Filipino,2
nartea,Filipino,1
narumi,Japanese,2
narusawa,Japanese,2
naruse,Japanese,2
narushima,Japanese,1
narvas,Filipino,2
narvasa,Filipino,2
narvaza,Filipino,2
narvios,Filipino,1
narwal,Indian,1
naseeruddin,Indian,2
nasiruddin,Indian,2
nasol,Filipino,2
nastor,Filipino,1
nasu,Japanese,2
natac,Filipino,2
natalio,Filipino,1
natanauan,Filipino,2
nataraj,Indian,2
natarajan,Indian,1
natesan,Indian,2
nathabhai,Indian,2
nathoo,Indian,2
nathubhai,Indian,2
nathwani,Indian,2
natino,Filipino,1
natnat,Filipino,1
nator,Filipino,2
natori,Japanese,2
natsume,Japanese,2
naui,Filipino,1
naungayan,Filipino,2
nauyen,Vietnamese,1
navaja,Filipino,2
naval,Filipino,1
navalta,Filipino,2
navares,Filipino,1
navarroza,Filipino,2
navasca,Filipino,2
navat,Filipino,2
navata,Filipino,1
navato,Filipino,2
navea,Filipino,2
navera,Filipino,2
navidad,Filipino,2
navoa,Filipino,2
navor,Filipino,1
nawata,Japanese,2
nayak,Indian,2
nayampalli,Indian,2
nayar,Indian,1
nayee,Indian,2
nayeem,Indian,1
nayve,Filipino,1
nayyar,Indian,1
nazarali,Indian,1
nazareno,Filipino,2
nazarro,Filipino,1
nazim,Indian,1
nebalasca,Filipino,1
nebre,Filipino,1
nebres,Filipino,2
nebriaga,Filipino,2
nebrida,Filipino,2
nebril,Filipino,2
necesario,Filipino,1
necesito,Filipino,2
neelakantan,Indian,2
negami,Japanese,1
negandhi,Indian,2
negi,Indian,2
negishi,Japanese,1
negoro,Japanese,2
negranza,Filipino,2
negrillo,Filipino,1
nehru,Indian,1
nejal,Filipino,2
nelmida,Filipino,2
nemoto,Japanese,2
neogi,Indian,1
nepomuceno,Filipino,2
ner,Filipino,2
nera,Filipino,1
nerida,Filipino,2
nerit,Filipino,2
nerona,Filipino,2
nerpio,Filipino,2
nerpiol,Filipino,1
nerurkar,Indian,1
nerveza,Filipino,2
nery,Filipino,1
neuyen,Vietnamese,1
neverida,Filipino,2
neypes,Filipino,1
nezu,Japanese,2
ng,Chinese,2
ngac,Vietnamese,2
ngai,Chinese,2
ngan,Chinese,1
ngao,Chinese,1
ngar,Chinese,2
ngau,Chinese,1
ngay,Chinese,1
ngayan,Filipino,2
ngee,Chinese,2
ngew,Chinese,2
nghe,Vietnamese,2
nghi,Vietnamese,2
nghia,Vietnamese,1
nghiem,Vietnamese,2
nghien,Vietnamese,2
nghiep,Vietnamese,1
nghieu,Vietnamese,1
ngi,Chinese,2
ngim,Chinese,1
ngin,Chinese,1
nging,Chinese,1
ngip,Chinese,2
ngo,Vietnamese,1
ngoc,Vietnamese,2
ngoi,Vietnamese,1
ngok,Chinese,2
ngon,Chinese,1
ngong,Chinese,2
ngook,Chinese,2
ngoon,Chinese,1
ngor,Chinese,1
ngow,Chinese,1
ngoyen,Vietnamese,1
ngu,Vietnamese,1
nguen,Vietnamese,2
nguey,Chinese,2
ngueyn,Vietnamese,1
ngugen,Vietnamese,2
ngui,Chinese,1
ngun,Chinese,2
nguu,Vietnamese,2
nguy,Vietnamese,1
nguyan,Vietnamese,1
nguye,Vietnamese,1
nguyen,Vietnamese,2
nguyenvan,Vietnamese,1
nguyet,Vietnamese,2
nguyne,Vietnamese,2
ngyen,Vietnamese,1
ngyuen,Vietnamese,2
nha,Vietnamese,1
nham,Vietnamese,2
nhan,Vietnamese,1
nhi,Vietnamese,1
nhiem,Vietnamese,1
nhieu,Vietnamese,1
nhin,Vietnamese,2
nho,Vietnamese,1
nhon,Vietnamese,1
nhu,Vietnamese,1
nhuan,Vietnamese,1
nhung,Vietnamese,1
nhuong,Vietnamese,1
nhut,Vietnamese,1
nhuyen,Vietnamese,1
ni,Chinese,2
nicanor,Filipino,2
nicart,Filipino,2
nicdao,Filipino,2
nicio,Filipino,2
nicolasora,Filipino,1
nicomedes,Filipino,2
nicomedez,Filipino,2
nidea,Filipino,1
niduaza,Filipino,1
niebres,Filipino,2
niedo,Filipino,2
nieh,Chinese,2
nierras,Filipino,2
nierva,Filipino,1
nietes,Filipino,2
nieva,Filipino,1
nievera,Filipino,1
nieveras,Filipino,2
nigam,Indian,2
nigo,Japanese,1
nigos,Filipino,2
niguidula,Filipino,2
nihei,Japanese,2
nihira,Japanese,2
nii,Japanese,2
niida,Japanese,2
niijima,Japanese,1
niikura,Japanese,1
niimi,Japanese,2
niimoto,Japanese,2
niimura,Japanese,1
niino,Japanese,2
niioka,Japanese,2
niiyama,Japanese,2
niizawa,Japanese,2
niizeki,Japanese,1
niizuma,Japanese,2
nijhawan,Indian,1
nijjar,Indian,1
nijjer,Indian,1
nikaido,Japanese,2
niki,Japanese,2
nilakantan,Indian,2
nillo,Filipino,1
nillos,Filipino,1
nimmagadda,Indian,1
nimura,Japanese,2
ninal,Filipino,2
ninan,Indian,1
ning,Chinese,2
ninh,Vietnamese,2
ninobla,Filipino,2
ninomiya,Japanese,2
ninonuevo,Filipino,1
nip,Chinese,2
nipales,Filipino,1
nipay,Filipino,1
nirei,Japanese,2
nirona,Filipino,2
nirula,Indian,1
nishi,Japanese,2
nishibata,Japanese,2
nishibayashi,Japanese,2
nishibe,Japanese,2
nishibori,Japanese,1
nishida,Japanese,2
nishide,Japanese,1
nishie,Japanese,2
nishigaki,Japanese,2
nishiguchi,Japanese,2
nishihama,Japanese,2
nishihara,Japanese,2
nishihata,Japanese,1
nishihira,Japanese,2
nishii,Japanese,2
nishijima,Japanese,2
nishikata,Japanese,2
nishikawa,Japanese,2
nishiki,Japanese,2
nishikiori,Japanese,2
nishimaki,Japanese,1
nishimatsu,Japanese,2
nishimiya,Japanese,2
nishimori,Japanese,2
nishimoto,Japanese,2
nishimura,Japanese,2
nishina,Japanese,2
nishinaka,Japanese,2
nishino,Japanese,2
nishio,Japanese,2
nishioka,Japanese,2
nishishita,Japanese,2
nishita,Japanese,2
nishitani,Japanese,2
nishiuchi,Japanese,2
nishiura,Japanese,2
nishiwaki,Japanese,2
nishiyama,Japanese,2
nishiyori,Japanese,1
nishizaka,Japanese,2
nishizaki,Japanese,2
nishizawa,Japanese,2
nisnisan,Filipino,2
nisperos,Filipino,2
nitafan,Filipino,2
nitao,Japanese,2
nitta,Japanese,2
nitura,Filipino,2
niu,Chinese,2
nivera,Filipino,2
niwa,Japanese,1
niyogi,Indian,1
nizamuddin,Indian,2
no,Korean,2
nobata,Japanese,2
nobello,Filipino,2
noblejas,Filipino,2
nobleza,Filipino,2
noboru,Japanese,1
nobuhara,Japanese,2
nobuo,Japanese,1
noceda,Filipino,1
noces,Filipino,2
noche,Filipino,1
nocom,Filipino,2
nocos,Filipino,2
nocum,Filipino,1
noda,Japanese,1
nodado,Filipino,2
nodora,Filipino,2
nogami,Japanese,2
nogawa,Japanese,2
nogoy,Filipino,2
nogra,Filipino,1
noguchi,Japanese,2
noh,Korean,1
nohara,Japanese,2
nojadera,Filipino,2
noji,Japanese,2
nojima,Japanese,2
nojiri,Japanese,2
nollido,Filipino,2
nom,Chinese,1
noma,Japanese,1
nomachi,Japanese,2
nomaguchi,Japanese,1
nomi,Japanese,2
nomiyama,Japanese,2
nomoto,Japanese,2
nomura,Japanese,2
nonaka,Japanese,2
noname,Indian,1
nonato,Filipino,2
nonisa,Filipino,2
nono,Filipino,1
nonog,Filipino,2
nonomura,Japanese,2
nonoyama,Japanese,1
nool,Filipino,1
noora,Filipino,2
nooruddin,Indian,1
norberte,Filipino,2
norico,Filipino,2
norimatsu,Japanese,2
nosa,Filipino,1
nosaka,Japanese,2
nostratis,Filipino,2
notarte,Filipino,2
notomi,Japanese,2
noveda,Filipino,1
noveloso,Filipino,2
novenario,Filipino,2
novencido,Filipino,1
noveno,Filipino,2
novesteras,Filipino,2
novicio,Filipino,2
novida,Filipino,2
novio,Filipino,1
nozaki,Japanese,2
nozawa,Japanese,2
nozoe,Japanese,2
nozu,Japanese,1
nquyen,Vietnamese,1
nubla,Filipino,2
nucum,Filipino,2
nucup,Filipino,2
nuen,Chinese,2
nuesa,Filipino,2
nuesca,Filipino,2
nuestro,Filipino,2
nueva,Filipino,2
nuezca,Filipino,2
nufable,Filipino,2
nuguid,Filipino,2
nugyen,Vietnamese,2
nui,Chinese,2
nukaya,Japanese,2
nukui,Japanese,1
nulud,Filipino,1
num,Chinese,2
numajiri,Japanese,2
numakura,Japanese,1
numano,Japanese,1
numata,Japanese,2
numazaki,Japanese,1
nunag,Filipino,2
nung,Chinese,1
nunga,Filipino,2
nunokawa,Japanese,2
nunome,Japanese,1
nunotani,Japanese,2
nuque,Filipino,1
nuqui,Filipino,2
nuval,Filipino,2
nuyda,Filipino,2
nuynh,Vietnamese,1
nyi,Chinese,1
o,Korean,2
oamil,Filipino,2
oandasan,Filipino,2
oanh,Vietnamese,1
oasay,Filipino,2
oba,Japanese,2
obado,Filipino,2
obaldo,Filipino,2
obana,Filipino,1
obata,Japanese,2
obayashi,Japanese,2
obcemea,Filipino,2
obedencio,Filipino,2
obedoza,Filipino,2
obena,Filipino,1
obenario,Filipino,2
obenza,Filipino,2
obial,Filipino,1
obias,Filipino,2
obien,Filipino,2
obillo,Filipino,2
obinata,Japanese,2
oblefias,Filipino,1
oblepias,Filipino,2
obligacion,Filipino,2
obligar,Filipino,2
obong,Filipino,2
obra,Filipino,1
obrero,Filipino,2
obsuna,Filipino,2
obtera,Filipino,2
obuchi,Japanese,2
obungen,Filipino,1
obusan,Filipino,2
ocampos,Filipino,1
ocariza,Filipino,1
ocasion,Filipino,2
ocava,Filipino,2
ocbina,Filipino,2
occena,Filipino,1
occeno,Filipino,2
ocenar,Filipino,2
ocfemia,Filipino,1
ochangco,Filipino,2
ochave,Filipino,2
ochhavlal,Indian,1
ochi,Japanese,2
ochiai,Japanese,2
ochosa,Filipino,2
oclarino,Filipino,2
oco,Filipino,2
ocol,Filipino,2
ocoma,Filipino,2
ocomen,Filipino,2
oconer,Filipino,1
ocreto,Filipino,2
ocsan,Filipino,1
octaviano,Filipino,1
octavo,Filipino,1
oculto,Filipino,1
ocumen,Filipino,2
oczon,Filipino,2
oda,Japanese,2
odagiri,Japanese,2
odahara,Japanese,2
odaira,Japanese,1
odajima,Japanese,1
odaka,Japanese,2
odake,Japanese,1
odanaka,Japanese,2
odanga,Filipino,2
odani,Japanese,2
odashima,Japanese,1
odavar,Filipino,1
odawara,Japanese,1
odedra,Indian,1
odo,Japanese,2
odtohan,Filipino,1
oduca,Filipino,2
oducayen,Filipino,2
odulio,Filipino,2
odviar,Filipino,2
odvina,Filipino,2
ofiana,Filipino,1
ofilada,Filipino,2
ofina,Filipino,1
ofrancia,Filipino,2
ofrecio,Filipino,2
ofreneo,Filipino,2
oga,Japanese,1
ogahara,Japanese,1
ogai,Japanese,2
ogaki,Japanese,2
ogalino,Filipino,2
ogami,Japanese,2
ogana,Filipino,1
ogario,Filipino,2
ogasawara,Japanese,2
ogata,Japanese,2
ogawa,Japanese,2
ogawara,Japanese,1
ogi,Japanese,1
ogihara,Japanese,2
ogino,Japanese,2
ogishima,Japanese,2
ogiso,Japanese,1
ogita,Japanese,2
ogiwara,Japanese,1
ogo,Japanese,2
ogoshi,Japanese,2
ogoy,Filipino,2
ogtong,Filipino,2
oguchi,Japanese,2
oguma,Japanese,2
ogura,Japanese,2
oguri,Japanese,2
oguro,Japanese,2
ogushi,Japanese,2
oh,Korean,2
ohama,Japanese,2
ohashi,Japanese,2
ohata,Japanese,2
ohba,Japanese,2
ohga,Japanese,1
ohgi,Japanese,2
ohhashi,Japanese,2
ohi,Japanese,1
ohigashi,Japanese,2
ohinata,Japanese,2
ohira,Japanese,2
ohishi,Japanese,2
ohkawa,Japanese,2
ohkawara,Japanese,1
ohki,Japanese,2
ohkubo,Japanese,1
ohkuma,Japanese,1
ohkura,Japanese,1
ohmi,Japanese,2
ohmiya,Japanese,1
ohmori,Japanese,1
ohmoto,Japanese,2
ohmura,Japanese,2
ohnishi,Japanese,2
ohno,Japanese,2
ohnuki,Japanese,1
ohnuma,Japanese,2
oho,Japanese,1
ohori,Japanese,2
ohsaki,Japanese,1
ohsato,Japanese,1
ohsawa,Japanese,1
ohshima,Japanese,2
ohshiro,Japanese,1
ohta,Japanese,2
ohtake,Japanese,2
ohtaki,Japanese,2
ohtani,Japanese,2
ohto,Japanese,1
ohtomo,Japanese,2
ohtsu,Japanese,2
ohtsubo,Japanese,1
ohtsuka,Japanese,2
ohtsuki,Japanese,1
ohuchi,Japanese,2
ohwada,Japanese,1
ohya,Japanese,1
ohyama,Japanese,2
oi,Chinese,1
oida,Filipino,1
oikawa,Japanese,2
oike,Japanese,2
oishi,Japanese,2
oiwa,Japanese,2
oizumi,Japanese,2
ojano,Filipino,2
ojastro,Filipino,2
ojha,Indian,2
oji,Japanese,1
ojima,Japanese,2
ok,Korean,1
oka,Japanese,2
okabayashi,Japanese,2
okabe,Japanese,2
okada,Japanese,2
okado,Japanese,2
okahara,Japanese,2
okai,Japanese,1
okajima,Japanese,2
okamatsu,Japanese,2
okami,Japanese,2
okamoto,Japanese,2
okamura,Japanese,2
okaniwa,Japanese,1
okano,Japanese,2
okashita,Japanese,1
okatani,Japanese,1
okawa,Japanese,2
okawara,Japanese,2
okaya,Japanese,1
okayama,Japanese,2
okazaki,Japanese,2
okazawa,Japanese,2
oki,Japanese,2
okihara,Japanese,2
okimoto,Japanese,2
okimura,Japanese,2
okinaga,Japanese,2
okinaka,Japanese,2
okino,Japanese,2
okita,Japanese,2
okitsu,Japanese,2
okiyama,Japanese,2
okochi,Japanese,2
okoshi,Japanese,1
oku,Japanese,2
okubo,Japanese,2
okuda,Japanese,2
okuhara,Japanese,2
okui,Japanese,2
okuma,Japanese,2
okumoto,Japanese,2
okumura,Japanese,2
okuni,Japanese,2
okuno,Japanese,2
okura,Japanese,2
okutani,Japanese,2
okutsu,Japanese,2
okuyama,Japanese,2
okuzawa,Japanese,1
olaer,Filipino,2
olaes,Filipino,2
olaguer,Filipino,1
olalia,Filipino,1
olanday,Filipino,2
olario,Filipino,2
olaso,Filipino,1
olavario,Filipino,2
olavere,Filipino,2
olayvar,Filipino,2
olazo,Filipino,2
olbes,Filipino,1
oledan,Filipino,1
olegario,Filipino,2
olfato,Filipino,2
olfindo,Filipino,2
olid,Filipino,1
olidan,Filipino,2
oligario,Filipino,1
oligo,Filipino,2
olimba,Filipino,2
olimpo,Filipino,1
olinares,Filipino,2
olipares,Filipino,2
olitan,Filipino,2
ollano,Filipino,2
ollero,Filipino,1
olonan,Filipino,1
olpindo,Filipino,2
om,Korean,1
omachi,Japanese,2
omae,Japanese,2
omagari,Japanese,2
omandam,Filipino,2
omata,Japanese,2
ombac,Filipino,2
ombao,Filipino,2
omega,Filipino,2
omi,Japanese,2
omichi,Japanese,1
omine,Japanese,2
omitted,Chinese,1
omiya,Japanese,2
omnes,Filipino,1
omori,Japanese,2
omote,Japanese,2
omoto,Japanese,2
ompad,Filipino,2
omura,Japanese,2
on,Chinese,1
onaga,Japanese,2
onaka,Japanese,2
ondoy,Filipino,2
ongaco,Filipino,2
ongchangco,Filipino,2
ongcoy,Filipino,1
ongjoco,Filipino,2
ongkeko,Filipino,2
ongkiko,Filipino,2
ongkingco,Filipino,2
ongoco,Filipino,2
ongos,Filipino,2
ongpin,Filipino,2
ongsiako,Filipino,1
ongsioco,Filipino,1
ongtangco,Filipino,2
ongtengco,Filipino,2
ongveloso,Filipino,1
onia,Filipino,1
oniki,Japanese,2
onishi,Japanese,2
onitsuka,Japanese,2
onizuka,Japanese,2
onnagan,Filipino,2
ono,Japanese,2
onoda,Japanese,2
onodera,Japanese,2
onoe,Japanese,2
onogi,Japanese,2
onose,Japanese,1
onoue,Japanese,2
onoyama,Japanese,2
onozato,Japanese,1
onozawa,Japanese,1
onozuka,Japanese,2
onrubia,Filipino,2
ontoy,Filipino,2
onuki,Japanese,2
onuma,Japanese,2
onza,Filipino,1
ooka,Japanese,1
oomer,Indian,1
oommen,Indian,2
oong,Chinese,2
oosman,Indian,1
oota,Japanese,1
ootaki,Japanese,1
opalec,Filipino,1
opena,Filipino,2
opendo,Filipino,2
operario,Filipino,2
opiana,Filipino,1
opilas,Filipino,2
opina,Filipino,1
opinaldo,Filipino,2
opiniano,Filipino,2
opinion,Filipino,1
ople,Filipino,2
oppus,Filipino,1
opulencia,Filipino,1
oquias,Filipino,1
oquindo,Filipino,1
or,Chinese,1
oracion,Filipino,1
orais,Filipino,2
orallo,Filipino,2
orante,Filipino,1
orap,Filipino,2
orara,Filipino,2
orata,Filipino,2
orate,Filipino,2
orbase,Filipino,2
orbeta,Filipino,2
orbita,Filipino,2
orca,Filipino,1
orcales,Filipino,2
orcine,Filipino,1
orcullo,Filipino,2
ordanes,Filipino,1
ordaniel,Filipino,1
ordanza,Filipino,2
ordillas,Filipino,2
ordiz,Filipino,1
ordona,Filipino,2
ordonia,Filipino,2
ordonio,Filipino,2
ordoveza,Filipino,1
oreiro,Filipino,1
orejola,Filipino,1
orejudos,Filipino,2
orencia,Filipino,2
orense,Filipino,2
oreta,Filipino,2
orfiano,Filipino,2
orial,Filipino,2
oribello,Filipino,2
orig,Filipino,1
origenes,Filipino,1
orihara,Japanese,1
orii,Japanese,2
orikasa,Japanese,2
orilla,Filipino,2
orillaza,Filipino,2
orille,Filipino,2
orillo,Filipino,2
orimoto,Japanese,2
orines,Filipino,2
orinion,Filipino,2
orita,Japanese,2
orjalo,Filipino,1
orlanda,Filipino,1
orlanes,Filipino,1
orlina,Filipino,2
ormeo,Filipino,2
ormita,Filipino,2
ornedo,Filipino,2
ornopia,Filipino,2
ornum,Filipino,2
orobia,Filipino,2
oroc,Filipino,2
orodio,Filipino,2
orogo,Filipino,2
orolfo,Filipino,2
oronce,Filipino,2
oronos,Filipino,1
oropilla,Filipino,2
orpia,Filipino,2
orpiano,Filipino,2
orpilla,Filipino,2
orprecio,Filipino,1
orque,Filipino,2
orquiola,Filipino,2
orquiza,Filipino,2
ortal,Filipino,1
ortaleza,Filipino,2
ortaliz,Filipino,2
ortaliza,Filipino,2
ortanez,Filipino,2
ortencio,Filipino,2
orteza,Filipino,2
ortigas,Filipino,1
ortiguero,Filipino,2
ortiguerra,Filipino,2
ortillo,Filipino,1
ortizluis,Filipino,1
ortizo,Filipino,2
ortonio,Filipino,2
ortua,Filipino,2
orzame,Filipino,2
osabe,Japanese,1
osafune,Japanese,1
osaka,Japanese,2
osakabe,Japanese,1
osaki,Japanese,2
osako,Japanese,2
osanai,Japanese,1
osano,Filipino,1
osato,Japanese,2
osawa,Japanese,2
osea,Filipino,2
oshida,Japanese,2
oshige,Japanese,2
oshika,Japanese,2
oshikawa,Japanese,2
oshima,Japanese,2
oshimo,Japanese,2
oshino,Japanese,1
oshio,Japanese,2
oshiro,Japanese,2
oshita,Japanese,2
oshiyama,Japanese,2
osilla,Filipino,2
osoteo,Filipino,2
ostil,Filipino,2
ostowari,Indian,1
ostrea,Filipino,1
osuga,Japanese,2
osugi,Japanese,2
osumi,Japanese,2
ota,Japanese,2
otabe,Japanese,1
